CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
1173,1393.527992,0,1829.287087,0,0,9000,638.403004,783.207678
1174,364.140613,1462.38,0,0.333333,5,2500,1858.4353,218.825218
1175,72.706076,508.56,0,0.083333,2,7000,2197.473031,217.322796
1176,1688.521097,0,2863.918199,0,0,3000,3572.27487,411.099829
1177,229.913693,2406.77,0,1,35,10000,2239.201417,194.72626
1178,123.791796,1202.5,0,0.666667,41,2500,1623.347254,194.037041
1179,1786.707643,0,1835.162486,0,0,3000,1612.796944,419.392234
1180,971.681565,133.31,148.475392,0.583333,1,1000,496.155153,716.223809
1181,3959.912911,0,158.159923,0,0,4000,701.794235,1641.805004
1182,1771.028068,360,1836.07301,0.090909,1,5000,4681.869188,427.286126
1183,543.350448,0,3493.29196,0,0,6000,7158.478105,612.399286
1184,189.969435,2071.55,47.875577,1,19,9000,1679.943402,191.234533
1185,214.610294,496,0,1,12,2500,739.051121,187.9353
1186,4.620029,59.67,0,0.916667,11,3000,60.665896,67.379671
1187,32.779456,212.58,279.524631,0.5,8,1500,338.58363,115.81103
1188,2191.369256,1197.2,0,0.666667,13,4500,1643.269684,603.954203
1189,6.824905,0,1150.890874,0,0,1200,0,
1190,23.150437,0,3947.583198,0,0,4000,0,
1191,1893.611922,22746.81,0,1,140,18000,22558.28457,505.125031
1192,230.936733,0,1364.395327,0,0,3000,4024.820049,149.909419
1193,42.585012,534.26,2395.944665,0.333333,6,7000,3391.718043,65.67327
1194,1060.385693,5327.61,3467.977927,0.833333,53,6000,8412.649548,247.085679
1195,867.728471,41.07,0,0.25,3,3000,1409.282903,233.788637
1196,8884.816576,1233.58,13674.24402,0.416667,7,13000,5574.916601,4576.531483
1197,77.273142,963.61,0,0.833333,14,3500,1218.480845,162.680718
1198,915.981419,2037.24,0,0.833333,22,3500,411.176707,296.885026
1199,177.355165,1179.3,0,0.75,13,7500,815.01939,175.485133
1200,653.004882,2035.29,0,0.75,29,9500,7590.280949,319.680283
1201,3322.31489,676,0,0.5,9,10000,867.587298,753.39587
1202,49.022296,480.27,0,1,37,2500,636.766732,179.232469
1203,5022.775729,2117.05,0,0.833333,19,7000,1588.794697,1082.482851
1204,2.451938,37.75,0,0.083333,1,4000,426.039083,117.833863
1205,39.977967,432.05,0,0.2,3,10000,1282.534281,55.522218
1206,247.063258,1448.74,0,1,23,5000,1313.816616,183.31064
1207,1327.775159,534.93,114.667852,1,38,1500,578.744266,400.735862
1208,2372.842569,218,0,0.333333,4,6500,529.808323,526.403412
1209,2705.149599,328.61,6790.012504,0.333333,6,7000,4724.801558,789.357067
1210,92.782518,921.82,0,0.1,1,1200,4644.142145,68.262356
1211,4.398104,76,0,0.083333,1,1500,307.868817,109.152917
1212,9387.614011,0,7968.273359,0,0,12000,2202.134525,2584.589917
1213,156.536773,1903.66,0,0.833333,35,9000,2093.551911,169.81431
1214,233.393741,2346.94,0,0.916667,39,4500,2029.208283,155.235425
1215,3597.728209,1043,836.723952,0.583333,7,6000,1222.771295,913.580145
1216,2.549291,322.98,0,0.166667,3,9500,1210.429773,5.458904
1217,5630.793848,2743.66,2638.893572,0.75,23,10500,1251.781578,1371.137719
1218,1592.168416,0,15084.00852,0,0,4500,11382.3658,472.703236
1219,599.044829,6528.65,0,1,113,12000,5779.079513,176.295409
1220,5.801666,88.97,0,0.166667,2,2720,620.204737,140.098388
1221,31.876386,311.05,0,0.916667,11,6000,320.176291,117.973282
1222,41.620283,689.4,0,1,12,10000,718.15858,191.837369
1223,408.732898,0,4799.003911,0,0,5000,19666.29097,678.362107
1224,5.260527,263.16,0,0.416667,7,6000,385.107859,43.89699
1225,238.184435,2068.15,0,0.875,7,4000,2143.223171,117.977018
1226,3437.033859,1858.7,3569.688273,0.583333,18,9000,6062.441603,1092.303319
1227,341.467517,3446.96,0,1,46,10500,3273.239834,187.681228
1228,2500.029691,1103.5,804.71643,0.333333,8,8500,617.471865,648.228886
1229,1.019189,87.02,0,0.083333,1,15500,0,
1230,6477.2996,0,2436.195048,0,0,11500,2480.091913,1572.040565
1231,1037.653522,584.4,0,1,12,1200,572.911937,519.80399
1232,1134.726574,0,19.555003,0,0,1200,78.603131,7639.575747
1233,1564.180333,942.22,397.71148,1,36,2200,2852.584209,759.107707
1234,55.58459,395.05,0,0.416667,6,5500,531.9538,81.364934
1235,61.109731,438.8,0,1,10,1500,367.594796,147.921516
1236,5.340221,35.97,0,0.083333,1,2000,83.093843,97.069542
1237,2593.115716,0,3553.203852,0,0,6000,2420.926404,763.877119
1238,12.40875,85.5,0,0.1,1,1500,414.010478,72.47544
1239,1548.224072,696.63,0,0.083333,2,1800,588.329981,918.350562
1240,1547.154381,0,39.346045,0,0,1700,438.446345,738.273311
1241,527.965041,2808.2,0,1,71,7000,2823.313675,175.39498
1242,998.231433,1622.23,0,1,54,2500,987.085976,203.838712
1243,5220.637076,2911.02,1992.386858,1,85,6000,2044.047768,1313.547582
1244,395.81907,37,0,0.111111,2,2500,243.495592,159.29742
1245,1739.666192,0,2878.737758,0,0,4500,5130.543752,531.071616
1246,1382.168038,0,190.767997,0,0,1500,598.968477,404.950458
1247,11.047149,180.5,0,0.5,8,4000,269.952974,173.696638
1248,1121.833202,2940,0,1,13,3500,1279.460209,365.872805
1249,1222.083116,1492.21,0,1,27,7000,1409.156293,287.150626
1250,3850.206279,2434.5,6742.419844,0.5,22,9000,6120.323572,1803.215713
1251,51.640786,434.72,0,0.583333,9,4500,998.961098,153.216454
1252,621.386746,178.83,913.392266,0.285714,4,1200,96.011391,128.725608
1253,1096.949604,227.55,0,0.083333,2,2500,397.836763,352.17313
1254,75.039332,588.05,0,0.166667,5,9000,707.386471,18.113017
1255,939.102758,0,3470.939551,0,0,4000,501.827788,855.39844
1256,2321.846501,2675,2357.962605,0.666667,22,2500,5458.081568,3043.715928
1257,4010.621974,40040.71,0,1,358,18000,33994.72785,703.503256
1258,139.511394,1247.75,404.441902,1,31,5000,2017.650301,185.221234
1259,25.698927,244,197.3778,1,16,7000,383.150843,92.417583
1260,1856.590921,0,2622.293367,0,0,3000,2356.790318,700.578477
1261,18.776309,59,0,0.166667,1,1200,127.623057,55.553231
1262,2596.455261,0,1689.711942,0,0,3000,714.50351,818.65483
1263,6619.14864,35.92,0,0.083333,1,13500,2071.643344,1797.588069
1264,317.657562,4398.35,0,0.916667,47,16500,4028.380624,179.19571
1265,6912.431438,1483.9,4848.111338,1,12,14500,2701.466431,1690.030475
1266,12.00682,126,0,1,12,3000,171.837196,105.323736
1267,173.940108,958.5,404.991463,0.3,6,16000,3213.848412,76.806928
1268,661.199437,150,1344.227865,0.083333,1,2500,290.372365,340.787739
1269,12.659909,5252.04,0,1,40,7350,4086.011768,29.259869
1270,2425.836071,3502.99,0,1,74,7000,3871.983102,587.744916
1271,27.263365,231,0,0.916667,11,5000,174.589426,151.412643
1272,208.19101,2395.88,0,1,63,5000,2131.759516,177.898546
1273,12.654903,120,0,0.3,3,4500,291.598507,74.698385
1274,1727.333496,560.75,0,0.454545,11,2500,509.825296,599.949312
1275,1727.295159,719.76,0,0.583333,12,1800,724.437944,732.309926
1276,801.110294,4276.89,0,1,58,7500,4750.947157,195.583027
1277,144.129221,949.59,0,0.5,11,4000,999.711434,121.912794
1278,1497.129794,2571.48,0,0.833333,26,2500,3177.11973,851.600335
1279,1770.072581,0,781.616559,0,0,2500,1390.781416,845.927334
1280,43.124063,491.43,0,0.545455,7,2100,714.720575,129.562455
1281,200.971458,569.68,0,0.333333,10,4000,311.300085,128.751781
1282,3.574463,576,0,1,12,1000,498.788091,
1283,5086.333429,548.89,7298.31132,0.166667,3,8500,7327.589749,1146.630327
1284,1469.212816,220.69,0,0.454545,6,2000,416.172003,481.887743
1285,80.054576,315,0,0.083333,1,300,1054.977467,190.131556
1286,249.140601,655.94,0,0.75,17,10500,907.604425,200.878822
1287,505.313231,4471.79,298.025242,1,74,14500,4393.043928,188.516174
1288,396.419487,4349.34,0,0.916667,14,5000,4381.453625,163.370313
1289,5858.617133,2761.41,0,1,24,11000,1919.207449,1365.627377
1290,1790.707374,1368,2126.381193,0.083333,2,3500,672.614794,979.683199
1291,2006.218006,4572.63,0,0.5,28,6500,1670.202477,1842.365907
1292,4609.210475,335,0,0.166667,2,6000,6344.618447,1785.222397
1293,123.089579,1150.78,0,1,81,14500,1035.0287,179.685335
1294,3950.9879,699.44,444.077396,1,13,4000,994.405792,1817.698864
1295,2628.511837,273,342.874785,0.583333,7,7500,4613.45321,1148.353805
1296,31.473181,220.5,0,0.083333,2,3750,1199.475254,89.231655
1297,421.475963,2218.26,0,0.916667,11,4500,2031.739917,4522.22913
1298,5561.206188,1120.29,0,0.666667,19,6000,2013.621078,2741.09648
1299,2138.185971,45.65,0,0.083333,1,2500,728.892219,755.461023
1300,275.956562,1943.1,0,0.333333,10,1800,5018.330901,268.760421
1301,2894.348509,657.71,3384.772636,1,21,3500,3166.765636,1006.614717
1302,15.173238,316.91,0,0.666667,6,11000,348.334373,71.08943
1303,541.240795,5999.95,0,1,97,16000,6850.328106,200.169985
1304,1426.870236,0,98.687898,0,0,1500,324.97095,642.629679
1305,373.243163,3603.23,0,0.75,24,6000,4752.699763,170.242711
1306,3892.352781,6068.82,1806.05694,0.75,61,7500,4417.82569,1764.680048
1307,1172.344218,454.21,0,0.916667,21,1000,447.202927,8791.735512
1308,1786.846869,0,9177.926262,0,0,6000,4203.245105,335.657631
1309,272.7004,3298.55,0,0.833333,33,16000,3629.836534,194.460262
1310,68.845891,853.44,0,0.25,4,11500,789.202649,138.72196
1311,120.964472,0,916.399522,0,0,1200,997.765267,113.248946
1312,2415.412234,3313.65,843.735376,1,55,8500,858.81107,582.753042
1313,50.435246,553.73,0,0.5,8,13000,371.23017,118.538181
1314,1094.221693,35,18.804195,0.083333,2,1200,348.094372,493.967774
1315,2249.731727,2598.54,0,1,31,9000,1152.945008,593.311661
1316,3007.093879,0,2374.346946,0,0,3500,878.602529,734.58611
1317,3143.23132,255.08,0,0.416667,11,5500,734.825068,841.525188
1318,1392.814234,845.51,0,0.416667,7,1700,622.228025,451.616978
1319,7994.33168,224.51,694.278513,0.916667,11,13000,1885.941844,1860.347671
1320,3661.051976,764,1203.317833,0.166667,13,9000,872.241096,985.784518
1321,910.682404,0,1435.307385,0,0,1500,1687.978206,288.284812
1322,779.500096,689.4,0,1,12,7000,1663.032141,269.813501
1323,245.199649,2241.84,0,0.916667,27,6000,2033.297863,161.507699
1324,1279.305202,2071.7,2684.141722,0.5,22,2500,2792.076889,658.688782
1325,57.862875,579,0,0.25,6,5000,2124.54787,129.84145
1326,1200.435451,886.56,0,1,15,1200,1118.707982,989.542477
1327,1152.710352,1392,0,1,16,9500,1147.368802,245.51294
1328,2767.251585,0,993.847669,0,0,6000,790.443616,613.432586
1329,3013.581545,0,218.091392,0,0,3000,729.037137,1307.25605
1330,363.344239,665.86,0,0.833333,34,4000,1734.889908,232.164739
1331,4657.477375,237.52,1271.94319,0.25,3,4500,1613.851352,3807.251196
1332,341.456099,2091.44,0,1,38,3000,2252.250986,179.459441
1333,7656.390367,0,2678.769331,0,0,8000,2020.91393,3248.046319
1334,5729.703345,265,3543.64492,0.090909,1,14000,11707.95352,1162.329835
1335,0,300,0,0.857143,6,2500,0,
1336,6733.58763,280,3048.091637,1,12,11000,1713.576478,1609.511846
1337,4359.126852,0,647.542041,0,0,4500,972.402021,1340.320342
1338,18.898762,212.5,0,0.333333,7,1000,275.063898,59.26757
1339,325.47428,3030.4,92.358043,1,76,3000,3117.11898,179.10451
1340,162.905422,1600,0,0.666667,8,6000,2733.152899,156.243291
1341,80.363442,2370.44,0,1,63,1500,2373.35922,141.350236
1342,5924.719712,246.56,6603.192752,0.25,4,12000,2294.481074,1717.459323
1343,5161.854898,4542.33,0,1,105,7500,3376.37909,1171.273248
1344,319.388468,1674.9,0,1,24,7500,1907.796411,194.793488
1345,61.976914,401.63,0,0.5,7,6000,806.587482,130.017867
1346,5608.513514,0,4362.927953,0,0,11000,1648.391392,1222.355238
1347,661.135323,568.81,618.55338,0.75,10,1700,239.759567,208.2926
1348,130.977369,527,0,0.416667,6,7500,493.086038,169.34887
1349,831.404268,0,5579.552147,0,0,3500,8450.958983,243.343542
1350,2153.498372,5428.77,2399.569867,1,45,12500,4059.3757,496.075078
1351,7886.875682,968.26,3528.821853,0.916667,35,9500,2016.609163,2885.44844
1352,148.826903,3386.58,47.494639,0.583333,16,16500,4474.571671,138.674322
1353,15.730229,163.24,0,1,13,1200,179.844127,129.984859
1354,177.268927,429.88,0,0.25,4,7000,1590.946442,133.273654
1355,20.933565,295.32,0,0.333333,8,3000,315.301272,57.711988
1356,920.872172,296.64,944.088231,0.555556,5,1200,119.369967,535.455159
1357,4240.449485,2798.36,48.46298,0.428571,4,4500,539.231042,931.531127
1358,4427.994044,1039.49,621.991582,1,29,11500,1110.44826,1028.109548
1359,187.2126,1807.08,0,1,19,10000,1681.194004,175.755159
1360,9680.188434,0,2034.051299,0,0,12000,2428.847512,3502.851217
1361,1186.928037,2178,0,1,28,7000,2565.252377,300.082054
1362,85.053515,1244.7,1073.640822,1,20,16000,2326.997535,174.061253
1363,2054.372848,833.28,0,1,24,4000,1020.782939,1329.038006
1364,60.835983,1151.45,0,0.416667,5,4000,1499.855842,39.385916
1365,1438.46998,0,88.409075,0,0,1500,298.435921,366.90327
1366,5745.78949,0,965.726556,0,0,13500,1684.800793,1779.683281
1367,746.693629,615.2,0,1,16,1000,1693.123192,815.025567
1368,4183.877488,353.75,4137.147297,0.833333,19,9000,8713.847904,1677.290468
1369,1140.787563,2796.54,0,0.833333,15,4500,2139.874585,260.662747
1370,281.469522,2500.03,0,0.916667,25,12000,2463.043567,199.936768
1371,73.507271,890.45,0,1,17,8500,999.607298,171.602356
1372,2297.696272,2764,284.17727,0.416667,9,6000,651.887762,800.040356
1373,1064.037564,55.52,0,0.4,4,4000,2427.690302,717.747014
1374,2792.534256,9661.37,0,0.416667,12,8500,6000.763458,682.274622
1375,606.246031,3876,914.843621,0.833333,21,6500,1745.666361,171.044243
1376,65.253182,1027.41,0,0.25,7,6000,1558.234063,165.821848
1377,73.532797,1185.3,215.945221,0.333333,6,2500,1558.325533,58.665765
1378,23.956905,186.05,0,0.416667,7,16500,410.798862,209.045742
1379,4098.215967,0,1665.296793,0,0,7500,922.08551,1313.849047
1380,1916.470203,380,0,0.5,6,8500,577.247923,439.337182
1381,21.639571,191.7,0,0.666667,16,7000,3692.246322,100.894512
1382,841.398158,860.2,0,0.75,16,15500,1198.790549,194.362209
1383,3857.747562,777.92,274.019905,1,39,6500,5845.78102,1151.418293
1384,1920.231187,167.08,132.902662,0.166667,2,2300,625.532634,472.309554
1385,304.664917,2601.67,0,0.666667,18,4000,2875.007088,150.184354
1386,1.753241,0,390.92983,0,0,3000,704.789521,46.396619
1387,1.599053,188,149.167024,0.083333,1,3000,356.465959,19.329034
1388,7422.444145,148.29,9313.095186,0.083333,2,9000,2299.218749,2988.430055
1389,198.31397,487.61,0,0.166667,8,3000,90.1719,198.000106
1390,2712.176691,0,1835.81077,0,0,3000,659.76111,1053.773309
1391,14.434808,237.48,0,1,12,2500,216.922698,169.95303
1392,1376.24407,0,501.208665,0,0,1500,685.228947,339.660618
1393,164.684836,622.9,464.882608,0.545455,7,3000,825.929531,171.750543
1394,2837.112414,0,99.965503,0,0,8000,660.781751,803.189729
1395,931.047119,494,0,0.333333,7,4000,415.139393,354.783499
1396,438.753147,1252.1,0,1,21,6500,867.534492,172.363941
1397,364.398745,1087.66,0,0.916667,22,3000,763.738703,189.953723
1398,2135.365916,0,1884.671403,0,0,3000,565.655851,659.678948
1399,27.164388,554.35,0,1,16,3000,446.722613,145.306865
1400,468.693449,4930.68,0,1,40,12000,4552.742211,217.937998
1401,1080.956258,386.78,2208.470306,0.333333,7,2600,3078.374295,402.102876
1402,2849.47477,574.92,0,1,12,2500,3909.150905,5092.7993
1403,584.287125,0,918.151142,0,0,1000,1029.191073,277.371035
1404,3304.829014,2577.7,0,0.583333,23,5000,1411.392046,770.484199
1405,39.665224,265.92,0,0.916667,11,2000,295.676965,136.234257
1406,83.279708,899.73,0,0.333333,5,8000,1846.833247,136.934288
1407,227.636073,3050.64,0,1,46,8000,2597.767395,168.621828
1408,928.666372,0,1148.992175,0,0,1000,1374.841601,392.678144
1409,57.764354,454.2,0,0.5,15,10500,712.993271,164.374194
1410,116.626679,533.99,0,0.916667,32,4000,606.890738,169.514793
1411,8787.333948,0,7446.549595,0,0,12000,1919.111579,3017.638941
1412,4007.32326,3333.95,513.286838,1,91,6000,6967.667428,2158.446633
1413,972.665818,10549.19,0,1,248,9000,10114.18854,209.881639
1414,697.525591,462.38,345.3272,0.5,12,1000,134.938594,376.703445
1415,4279.153917,1006.17,0,0.3,9,7500,836.921157,920.73478
1416,920.922411,1227.93,0,0.916667,15,8500,2219.82375,224.328091
1417,3308.148118,3767.75,2567.221138,0.916667,84,3000,3396.558042,4540.641433
1418,19.945714,170,0,0.083333,1,6500,734.613034,166.057617
1419,868.98325,1104.65,1180.074937,0.416667,8,1800,1962.562543,579.554418
1420,0.001214,0,39.610415,0,0,7500,231.081616,0.117036
1421,311.357,2283.07,0,0.666667,18,9000,2395.548466,178.054329
1422,21.986298,568.78,0,0.416667,10,3800,1448.573986,83.666499
1423,1245.890862,5380.3,0,0.833333,32,4500,6133.623121,442.215058
1424,867.444685,8751.49,0,1,63,4000,8622.953253,209.975643
1425,8625.355309,1945.95,8004.403258,0.833333,50,12000,3732.923009,3577.000998
1426,31.973194,94.53,0,0.083333,2,2100,114.614967,140.169606
1427,112.973151,0,152.483846,0,0,6000,552.938783,207.920808
1428,1337.162883,4544.48,0,0.75,25,7500,3394.95009,380.300298
1429,1738.553751,0,90.195376,0,0,1800,440.33622,581.499966
1430,449.556041,143,1135.028534,0.083333,2,5000,4723.998143,351.230553
1431,1227.548135,322,0,0.583333,13,1000,133.36143,9285.151136
1432,48.213487,403.1,0,0.666667,8,7000,341.196389,158.741704
1433,58.949864,2074.57,0,0.916667,25,6000,1694.490864,138.951551
1434,1367.479599,12375,0,0.75,9,16500,15246.11594,295.779348
1435,2920.392514,2673.73,5573.509394,1,59,15000,3319.325665,649.154698
1436,6462.461789,479.98,6700.497558,0.083333,1,10500,2373.476104,1834.125873
1437,1887.119184,2450.73,0,0.583333,13,4200,1534.31902,612.83515
1438,67.32184,685.15,0,1,20,9000,526.120039,169.900038
1439,912.857498,831.03,0,0.571429,8,5500,95.682798,195.497298
1440,961.391452,3783.25,0,1,38,11000,1906.997697,226.703216
1441,1455.84622,592.82,433.604875,0.75,15,1500,1226.999404,546.45889
1442,44.687434,679,0,0.333333,5,3750,717.927436,80.817599
1443,7103.925375,220.74,5315.271763,0.25,3,10500,2070.710343,2923.119896
1444,2337.713483,773.7,0,0.833333,20,9500,1004.760912,578.179464
1445,619.375758,6133.45,0,1,129,7000,5505.517545,182.916276
1446,1168.007346,539,0,0.545455,6,8500,946.105536,255.864629
1447,556.359504,1111.12,0,0.833333,10,2500,1248.404553,171.42994
1448,8151.985277,25615.07,0,1,56,17000,17575.20083,2465.465414
1449,1.198223,317.02,0,0.916667,30,6000,304.637365,28.51825
1450,2492.985289,74.5,751.596843,0.083333,1,2500,1577.510657,997.74591
1451,11431.78621,0,8641.998958,0,0,14500,3967.893848,4392.097756
1452,4116.869029,0,5884.641102,0,0,10500,7310.396611,1401.251858
1453,1117.368286,972.38,0,1,21,1900,667.050505,538.835764
1454,5705.19862,942.68,2432.714654,0.181818,2,9000,10909.20512,2007.753774
1455,916.63778,4627.8,0,1,89,16500,6083.511913,289.474616
1456,63.685705,690.84,0,1,24,2500,676.624615,171.700116
1457,965.605202,215,0,0.25,3,1000,398.080493,718.175953
1458,173.658581,1210,0,1,8,1000,977.652258,113.492537
1459,4.382924,130.24,0,0.083333,0,14000,28988.97388,1092.184812
1460,1708.478796,1406.14,0,1,27,6500,449.234708,571.97134
1461,222.321892,2417.54,0,0.75,17,8500,2222.490788,162.999636
1462,465.033038,247.36,5291.769326,0.25,2,8500,506.365178,188.551517
1463,6138.163709,0,7193.574138,0,0,11500,1337.056317,1654.077219
1464,668.102701,4943.92,0,1,52,7000,4869.034025,199.727571
1465,4146.527042,178,764.579554,0.083333,1,8500,911.108606,1571.782709
1466,1687.08958,5094.17,0,1,70,8000,3606.985963,460.572295
1467,1995.089853,8335.69,0,1,69,7000,3348.095046,1298.363292
1468,1818.447016,413,1819.479671,0.454545,7,2000,757.096312,1588.275968
1469,33.225168,655.15,109.490343,1,16,500,736.122329,99.005409
1470,1060.736973,0,2495.298926,0,0,3000,3812.753505,414.430882
1471,129.613905,1083.04,0,0.333333,10,5500,1958.462851,87.443335
1472,262.106758,2625.84,0,1,38,4500,2489.949174,167.452035
1473,27.694103,474.96,0,0.333333,7,7500,611.396021,81.113509
1474,294.381106,828,0,0.6,6,1000,542.108571,203.364386
1475,1895.786893,2131.31,0,1,29,5500,1095.198415,563.713408
1476,2550.528085,0,3155.857852,0,0,3000,674.847656,616.794193
1477,2475.660894,440,0,0.272727,3,10500,511.059528,492.803429
1478,1499.19943,3245.23,0,1,51,8000,2961.631164,373.675969
1479,3181.996689,2046.06,565.897178,1,27,10400,9801.637331,1254.849545
1480,39.761286,2858.26,0,1,40,7500,3327.955123,71.20589
1481,22.794308,12,0,0.083333,1,1600,119.909635,85.190203
1482,2118.52034,0,4675.289021,0,0,4000,1420.257435,503.523911
1483,2629.928623,2830.88,95.275458,0.916667,62,4500,4889.053647,1141.960634
1484,1057.585071,1008.3,0,0.916667,15,1200,1083.253347,416.746641
1485,180.315352,1642.26,47.031268,1,24,7000,1609.27261,177.262274
1486,2402.800575,0,481.288304,0,0,7000,3590.813278,544.904786
1487,3241.29164,1119.56,4755.162871,1,13,12500,1441.367488,782.318388
1488,5868.206909,911.56,5761.320083,0.833333,45,9000,1068.212206,1894.826566
